username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2015-06-09 16:15;0;0;"I see you. #nofilterjustglossier https:// instagram.com/p/3ufsVBq-wT/";;;#nofilterjustglossier;"608412182716534784";https://twitter.com/oneturnkiss/status/608412182716534784
;2015-06-07 14:56;0;0;"Sadly they were only selling full kits which clearly I'm stocked up #nofilterjustglossier pic.twitter.com/oB9xMXwqjT";;;#nofilterjustglossier;"607667356089774080";https://twitter.com/JenBrett/status/607667356089774080
;2015-06-06 10:49;0;0;"#nofilterjustglossier - a glossier life part 3 http://www. impossiblejen.com/2015/06/a-glos sier-life-part-3.html?spref=tw …";;;#nofilterjustglossier;"607242915438592000";https://twitter.com/JenBrett/status/607242915438592000
;2015-06-05 08:49;0;0;"#nofilterjustglossier - a glossier life part 3 http://www. impossiblejen.com/2015/06/a-glos sier-life-part-3.html?spref=tw …";;;#nofilterjustglossier;"606850275144376321";https://twitter.com/JenBrett/status/606850275144376321
;2015-06-04 16:00;0;0;"#nofilterjustglossier - a glossier life part 3 http://www. impossiblejen.com/2015/06/a-glos sier-life-part-3.html?spref=tw …";;;#nofilterjustglossier;"606596373681602560";https://twitter.com/JenBrett/status/606596373681602560
;2015-06-04 08:49;0;0;"#nofilterjustglossier - a glossier life part 3 http://www. impossiblejen.com/2015/06/a-glos sier-life-part-3.html?spref=tw …";;;#nofilterjustglossier;"606487915212849152";https://twitter.com/JenBrett/status/606487915212849152
;2015-06-02 13:56;0;1;"Wondering if you exfoliate too much or not enough? @IntoTheGloss breaks it down! #nofilterjustglossier #lightstim http:// bit.ly/INTGLS";;@IntoTheGloss;#nofilterjustglossier #lightstim;"605840462943940609";https://twitter.com/LightStim/status/605840462943940609
;2015-05-29 09:03;2;0;"#NoFilterJustGlossier A girl's go-to product after the One Night Standard! @Glossier #OneNightStandard http:// on.fb.me/1AyETKZ";;@Glossier;#NoFilterJustGlossier #OneNightStandard;"604317111943483393";https://twitter.com/standardny/status/604317111943483393
;2015-05-28 15:25;0;0;"#nofilterjustglossier @intothegloss a glossier life part 2 http://www. impossiblejen.com/2015/05/a-glos sier-life-part-2.html?spref=tw …";;@intothegloss;#nofilterjustglossier;"604050925989158912";https://twitter.com/JenBrett/status/604050925989158912
;2015-05-28 09:07;0;0;"#nofilterjustglossier a glossier life part 2 http://www. impossiblejen.com/2015/05/a-glos sier-life-part-2.html?spref=tw …";;;#nofilterjustglossier;"603955881177255938";https://twitter.com/JenBrett/status/603955881177255938
;2015-05-26 21:00;1;8;"The makings of the #nofilterjustglossier campaign with @tomtakesphotoss behind the lens—> http:// into.gl/tom_glossier pic.twitter.com/4YQHJH1Cu9";;@tomtakesphotoss;#nofilterjustglossier;"603410316827885568";https://twitter.com/IntoTheGloss/status/603410316827885568
;2015-05-26 15:45;0;5;"Let your pores breathe this beautiful springtime air. #nofilterjustglossier http:// gls.sr/__glossier pic.twitter.com/S5tVyHYXJd";;;#nofilterjustglossier;"603331061435604992";https://twitter.com/glossier/status/603331061435604992
;2015-05-26 11:00;3;8;". @tomtakesphotoss ' first campaign! Check out #nofilterjustglossier , shot at @standardny : http:// into.gl/tom_glossier pic.twitter.com/tnjhw7EGEd";;@tomtakesphotoss @standardny;#nofilterjustglossier;"603259388397096962";https://twitter.com/IntoTheGloss/status/603259388397096962
;2015-05-25 12:29;0;2;"Can't handle how much I love @glossier #nofilterjustglossier pic.twitter.com/YVMcKJ8RCM";;@glossier;#nofilterjustglossier;"602919532710252544";https://twitter.com/teenadavinci1/status/602919532710252544
;2015-05-24 12:30;0;0;"#nofilterjustglossier http:// gls.sr/__glossier pic.twitter.com/aBHMPEnVZ1";;;#nofilterjustglossier;"602557192764424192";https://twitter.com/glossier/status/602557192764424192
;2015-05-19 12:44;0;2;"Priming Moisturizer + Perfecting Skin Tint = fresh, glowy skin. #nofilterjustglossier http:// gls.sr/__glossier pic.twitter.com/IUzf37307r";;;#nofilterjustglossier;"600748851373297666";https://twitter.com/glossier/status/600748851373297666
;2015-05-07 15:24;0;1;"@_BubbleWorld_ Can't wait to see your #nofilterjustglossier selfie.";;@_BubbleWorld_;#nofilterjustglossier;"596440588469280768";https://twitter.com/glossier/status/596440588469280768
;2015-04-26 09:51;0;1;"@alittlebitetc Gorgeous! #nofilterjustglossier";;@alittlebitetc;#nofilterjustglossier;"592370371279585280";https://twitter.com/glossier/status/592370371279585280
;2015-04-17 14:17;0;0;"@twittwatJEAH Gorgeous #nofilterjustglossier";;@twittwatJEAH;#nofilterjustglossier;"589175821916602368";https://twitter.com/glossier/status/589175821916602368
;2015-04-14 09:51;0;0;"@elanawearsblack Yes girl!! #nofilterjustglossier";;@elanawearsblack;#nofilterjustglossier;"588021804301713409";https://twitter.com/glossier/status/588021804301713409
