username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2017-02-16 12:01;0;0;"This tropical topical in the #mlnyfwtote from @RosebudLipSalve is keeping our models' luscious lips on point #balmdotcom";;@RosebudLipSalve;#mlnyfwtote #balmdotcom;"832318958413967360";https://twitter.com/modellounge/status/832318958413967360
;2017-02-14 13:29;0;1;"Just ordered @glossier #maskduo ! Can't wait to cleanse & indulge! Also had to throw in some Rose #BalmDotCom ##";;@glossier;#maskduo #BalmDotCom # #;"831616472308862976";https://twitter.com/futbolbabeee/status/831616472308862976
;2017-02-07 11:37;0;0;"Winter chapped lips update... #glossier coconut #balmdotcom has been reviving them. This may be the one! pic.twitter.com/KtFF6K2zS2";;;#glossier #balmdotcom;"829051395860869120";https://twitter.com/CongoleseQueen/status/829051395860869120
;2017-02-05 15:04;0;0;"I love glossier, but I have to give up my #balmdotcom it's not their fault. I didn't read the… https://www. instagram.com/p/BQJc9NsBwd4/";;;#balmdotcom;"828378863864393728";https://twitter.com/lookfabuless/status/828378863864393728
;2017-02-01 12:55;0;0;"Now we can get hubs in on the #glossier love-fest...time to tame those brows! Though he does love a cheeky #balmdotcom";;;#glossier #balmdotcom;"826896734714523648";https://twitter.com/butteryourlife/status/826896734714523648
;2017-01-25 18:42;0;0;"In the meantime, after further research, I've ordered #balmdotcom coconut and will start using that tomorrow... more to come";;;#balmdotcom;"824447446713409536";https://twitter.com/CongoleseQueen/status/824447446713409536
;2017-01-19 08:09;0;0;"Don't be dry. glossier #Glossier #BalmDotCom @New York, New York https://www. instagram.com/p/BPc74aohoMy/";;@New;#Glossier #BalmDotCom;"822113683442499584";https://twitter.com/NickBarose/status/822113683442499584
;2017-01-15 12:32;0;0;". @Glossier review on #Haloscope #balmdotcom #beauty https:// youtu.be/wwEHBsOR4nQ";;@Glossier;#Haloscope #balmdotcom #beauty;"820730294152101895";https://twitter.com/FashionWasHere/status/820730294152101895
;2017-01-15 09:43;0;1;"I wanted to see what all the fuss was about. You can too & take 20% off your first order @glossier #balmdotcom http:// bff.glossier.com/eUuW2 pic.twitter.com/dRokBVOBZu";;@glossier;#balmdotcom;"820687882948149254";https://twitter.com/scentrebel/status/820687882948149254
;2017-01-10 15:12;0;1;"Don't let a cold get the best of your nose. Cult favorite balm by @glossier to the rescue! #balmdotcom #pittsburghblogger #pittsburgh pic.twitter.com/E28GWRjlfn";;@glossier;#balmdotcom #pittsburghblogger #pittsburgh;"818958678573383681";https://twitter.com/Zelnira_inPGH/status/818958678573383681
;2017-01-06 19:57;0;0;"just got this baby in the mail! get yours for 20% off: http:// bff.glossier.com/ec-kD #glossier #promocode #skincare #balmdotcom pic.twitter.com/lt9R3o49xe";;;#glossier #promocode #skincare #balmdotcom;"817580898501545984";https://twitter.com/katiebschenk/status/817580898501545984
;2016-12-30 07:09;0;1;"@danicexo Your Mummy was the highlight of 2016. #balmdotcom #soul #SmileMaker";;@danicexo;#balmdotcom #soul #SmileMaker;"814850814103654400";https://twitter.com/locmama007/status/814850814103654400
;2016-12-12 16:36;0;0;"almost done with my christmas shopping, so i treated myself to some #glossier ! #balmdotcom … https://www. instagram.com/p/BN7_um8g5t4/";;;#glossier #balmdotcom;"808470602143137792";https://twitter.com/emoleechen/status/808470602143137792
